ig,ip,t1,t2,t3,t4,t5
5,40,1.1340453000000001e-20,1.1092303e-20,1.0890196000000002e-20,1.0707346000000002e-20,1.0529979e-20
5,41,1.3993033e-20,1.3725031e-20,1.3500752000000001e-20,1.3286863000000003e-20,1.306837e-20
5,42,1.712486e-20,1.6856721999999998e-20,1.6619268e-20,1.6373453e-20,1.6105713e-20
5,43,2.0808384999999998e-20,2.0558055e-20,2.0312388e-20,2.0028445999999998e-20,1.9698107000000002e-20
5,44,2.5119214e-20,2.4898918999999996e-20,2.4647044999999997e-20,2.4316759999999998e-20,2.3908914e-20
5,45,3.0076027e-20,2.9896821e-20,2.9639596000000005e-20,2.925356e-20,2.8752363e-20
5,46,3.5640996e-20,3.550786e-20,3.5238586000000003e-20,3.4781758000000003e-20,3.4168826000000003e-20
5,47,4.1702154999999997e-20,4.1590046000000005e-20,4.1264467e-20,4.0693827e-20,3.9937515e-20
5,48,4.8057724999999995e-20,4.7928644e-20,4.7518209e-20,4.6821206e-20,4.5911375000000003e-20
5,49,5.4354615e-20,5.4170635999999997e-20,5.366630499999999e-20,5.2858997e-20,5.1811708e-20
5,50,6.0165243e-20,5.9923795e-20,5.936110099999999e-20,5.8497737e-20,5.737618499999999e-20
