hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
85.775,0.154182,0.152038,0.15202414,0.849095,0.849672,0.84965849,3.537073,3.539524,3.539514,10.196834,10.197559,10.197553,8.021594,8.02167,8.0216684,10.604558,10.604598,10.604596,12.641018,12.641038,12.641037,14.942014,14.94202,14.94202,16.209637,16.209638,16.209638,143.995549,143.995551,143.99555,221.15155,221.15331,221.15326,0.00176,0.00171
109.55,0.148021,0.145025,0.14500893,0.844504,0.845137,0.84512158,3.534279,3.537239,3.5372269,10.195759,10.196657,10.19665,8.02139,8.02148,8.0214774,10.604434,10.604481,10.60448,12.64095,12.640973,12.640972,14.941977,14.941984,14.941983,16.209618,16.20962,16.209619,143.995531,143.995534,143.99553,221.13646,221.13813,221.13807,0.00167,0.00161
133.325,0.142335,0.138546,0.13853079,0.839757,0.840428,0.84040929,3.531348,3.534776,3.5347625,10.194581,10.195648,10.195639,8.02116,8.021261,8.0212579,10.604293,10.604346,10.604344,12.640871,12.640898,12.640896,14.941934,14.941941,14.941941,16.209596,16.209598,16.209597,143.99551,143.995514,143.99551,221.12138,221.12296,221.12289,0.00158,0.00151
157.1,0.135147,0.13037,0.13035812,0.833055,0.833753,0.83372876,3.527137,3.531166,3.5311494,10.192819,10.194122,10.194109,8.020807,8.020922,8.0209174,10.604075,10.604136,10.604133,12.640749,12.64078,12.640778,14.941866,14.941875,14.941874,16.209562,16.209564,16.209563,143.995476,143.995482,143.99548,221.10069,221.10217,221.10209,0.00148,0.0014
180.875,0.126635,0.120711,0.12070156,0.824125,0.824824,0.82479551,3.521406,3.526182,3.5261609,10.190337,10.191954,10.191937,8.020299,8.02043,8.0204236,10.603759,10.603829,10.603824,12.640571,12.640607,12.640604,14.941767,14.941778,14.941776,16.209511,16.209514,16.209512,143.995427,143.995435,143.99543,221.07384,221.07526,221.07517,0.00142,0.00133
204.65,0.116935,0.109751,0.10974112,0.812591,0.813245,0.81320925,3.51381,3.519507,3.5194815,10.186944,10.188976,10.188955,8.01959,8.019741,8.0197327,10.603315,10.603396,10.603391,12.640321,12.640363,12.64036,14.941628,14.941641,14.941638,16.209439,16.209442,16.20944,143.995356,143.995368,143.99536,221.03993,221.04143,221.04131,0.0015,0.00138
228.425,0.106907,0.098504,0.09849906,0.799006,0.799549,0.7995127,3.504593,3.511351,3.511324,10.182707,10.18525,10.185223,8.018689,8.018863,8.0188516,10.602747,10.602843,10.602835,12.640001,12.64005,12.640046,14.941448,14.941464,14.941461,16.209347,16.20935,16.209348,143.995264,143.995281,143.99528,221.00071,221.00251,221.00237,0.0018,0.00166
252.2,0.096847,0.087342,0.08734063,0.783445,0.78379,0.78375207,3.493675,3.501649,3.5016236,10.177554,10.180718,10.180686,8.017576,8.017777,8.0177627,10.602042,10.602156,10.602146,12.639602,12.639661,12.639655,14.941224,14.941243,14.941239,16.209231,16.209235,16.209232,143.995149,143.995171,143.99517,220.95635,220.95874,220.9586,0.00239,0.00225
275.975,0.086804,0.076358,0.0763592,0.765658,0.765689,0.76565756,3.480721,3.490113,3.4900956,10.171288,10.175214,10.175179,8.016201,8.016437,8.0164197,10.601168,10.601304,10.601292,12.639106,12.639178,12.63917,14.940945,14.940968,14.940963,16.209086,16.209091,16.209087,143.995004,143.995034,143.99503,220.90598,220.90939,220.90925,0.00341,0.00327
299.75,0.076882,0.065697,0.06570392,0.745454,0.745016,0.74499934,3.465381,3.476444,3.47644,10.163692,10.168557,10.168517,8.014511,8.014793,8.0147705,10.600089,10.600256,10.600239,12.638493,12.638582,12.638571,14.940599,14.940628,14.940621,16.208905,16.208912,16.208907,143.994824,143.994862,143.99485,220.84883,220.85375,220.85362,0.00492,0.00479
323.525,0.06719,0.05551,0.05551531,0.722631,0.721513,0.72149339,3.447229,3.460262,3.4602683,10.154491,10.160514,10.160473,8.012436,8.012778,8.0127534,10.598758,10.598966,10.598947,12.637735,12.637847,12.637835,14.940171,14.940207,14.940198,16.208681,16.208691,16.208684,143.994599,143.994648,143.99464,220.78392,220.79094,220.79081,0.00702,0.00689
347.3,0.057794,0.045895,0.04590064,0.696862,0.69478,0.6947815,3.42564,3.441,3.4410269,10.143291,10.150738,10.150696,8.009877,8.010297,8.010268,10.597111,10.597371,10.597348,12.636793,12.636936,12.63692,14.939637,14.939684,14.939672,16.208402,16.208414,16.208406,143.994317,143.99438,143.99437,220.70972,220.71949,220.71939,0.00977,0.00967
371.075,0.048796,0.036984,0.03698881,0.667881,0.664463,0.6644995,3.399914,3.418024,3.4180805,10.129626,10.138831,10.138787,8.006718,8.007237,8.007202,10.595067,10.595395,10.595367,12.635622,12.635803,12.635784,14.938971,14.93903,14.939015,16.208053,16.208068,16.208058,143.993962,143.994044,143.99403,220.62461,220.63788,220.63781,0.01327,0.0132
394.85,0.038399,0.027127,0.02713001,0.627444,0.6217,0.62175516,3.36137,3.383551,3.3836389,10.108627,10.12057,10.120527,8.001802,8.002486,8.0024454,10.591875,10.592314,10.59228,12.633787,12.634031,12.634008,14.937924,14.938005,14.937986,16.207503,16.207523,16.20751,143.993403,143.993512,143.99349,220.50213,220.52082,220.52077,0.01869,0.01864
418.625,0.026907,0.01695,0.01694962,0.569979,0.559977,0.56003897,3.30093,3.329311,3.32944,10.074685,10.09111,10.091073,7.993755,7.994727,7.9946811,10.586627,10.587261,10.587222,12.630762,12.631117,12.631089,14.936194,14.936312,14.936287,16.206592,16.206622,16.206605,143.992473,143.992628,143.99261,220.3189,220.34601,220.34599,0.02711,0.02709
442.4,0.016411,0.008638,0.00863589,0.496621,0.479598,0.47975071,3.21257,3.249473,3.2497014,10.023117,10.046424,10.046401,7.981359,7.982808,7.9827498,10.578509,10.579466,10.579413,12.62607,12.626608,12.626569,14.933503,14.933681,14.933645,16.205173,16.205217,16.205193,143.991018,143.991246,143.99121,220.06435,220.10316,220.10327,0.03881,0.03892
466.175,0.008567,0.003441,0.00343849,0.412475,0.385525,0.38577565,3.09149,3.138805,3.1391746,9.948885,9.98216,9.9821586,7.963237,7.965439,7.965363,10.566588,10.568055,10.567982,12.619159,12.619988,12.619934,14.92953,14.929803,14.929749,16.203073,16.203141,16.203104,143.988859,143.989195,143.98915,219.73186,219.78555,219.78583,0.05369,0.05397
489.95,0.003795,0.001032,0.00103063,0.325647,0.28724,0.28750136,2.935577,2.993825,2.9943192,9.847125,9.894052,9.8940781,7.937949,7.941284,7.941193,10.549876,10.55211,10.552019,12.609441,12.610709,12.61064,14.923927,14.924344,14.924271,16.200107,16.200211,16.20016,143.9858,143.986289,143.98622,219.31924,219.3911,219.39144,0.07186,0.0722
513.725,0.001425,0.000226,0.00022556,0.244546,0.19609,0.19624022,2.74627,2.813592,2.8141152,9.713551,9.778221,9.7782683,7.904066,7.909032,7.9089385,10.527365,10.530713,10.530615,12.59631,12.598217,12.59814,14.916335,14.916961,14.916875,16.196081,16.196237,16.196175,143.981636,143.982332,143.98225,218.82759,218.92162,218.92184,0.09403,0.09425
537.5,0.000456,3.5e-05,3.522e-05,0.175368,0.121471,0.12162231,2.528902,2.600369,2.601048,9.544974,9.631548,9.6316521,7.860263,7.867489,7.8673842,10.498099,10.503001,10.502881,12.579178,12.581984,12.581887,14.906403,14.907322,14.907206,16.190804,16.191033,16.190947,143.976161,143.97713,143.97702,218.26061,218.38138,218.38168,0.12077,0.12107
561.275,0.000126,4e-06,3.88e-06,0.120909,0.067807,0.06795674,2.292216,2.359887,2.3607839,9.339834,9.452095,9.4522853,7.805451,7.815692,7.8155707,10.461241,10.468241,10.468091,12.557521,12.56155,12.561425,14.89381,14.895129,14.894968,16.184102,16.18443,16.184309,143.969188,143.970503,143.97034,217.6244,217.77534,217.77573,0.15094,0.15133
585.05,3e-05,0.0,3e-07,0.080825,0.033962,0.03407701,2.046733,2.100662,2.1017518,9.098343,9.2392,9.2394884,7.738813,7.752941,7.7528034,10.416112,10.425855,10.42567,12.530895,12.536537,12.536381,14.87828,14.880129,14.879915,16.175821,16.176281,16.176117,143.96055,143.962292,143.96207,216.9264,217.10786,217.10828,0.18146,0.18188
608.825,6e-06,0.0,2e-08,0.05287,0.015249,0.01531513,1.80317,1.833157,1.8343319,8.822746,8.993745,8.9941141,7.659925,7.6789,7.6787489,10.36226,10.375485,10.37527,12.498979,12.50669,12.506505,14.859605,14.862137,14.861869,16.165845,16.166474,16.166267,143.950113,143.952371,143.95209,216.17552,216.38421,216.38451,0.20869,0.20899
632.6,1e-06,0.0,0.0,0.034131,0.006151,0.00617851,1.570718,1.568258,1.5693543,8.517062,8.718013,8.7184112,7.568749,7.593585,7.5934278,10.299467,10.316995,10.31676,12.461579,12.47188,12.471673,14.837647,14.841037,14.840727,16.154093,16.154935,16.154691,143.937785,143.940649,143.94031,215.38123,215.6115,215.61154,0.23027,0.23031
656.375,0.0,0.0,0.0,0.021892,0.00224,0.00225095,1.356148,1.31593,1.3169463,8.186788,8.415563,8.4159925,7.465654,7.497378,7.497219,10.22777,10.250483,10.250229,12.418646,12.432109,12.43188,14.81235,14.816796,14.816435,16.140527,16.141631,16.141343,143.923516,143.92708,143.92668,214.55329,214.79921,214.79898,0.24592,0.24569
680.15,0.0,0.0,0.0,0.014016,0.000742,0.00074686,1.163542,1.084115,1.0851237,7.838407,8.090959,8.091463,7.351389,7.390989,7.3908325,10.147452,10.176267,10.175988,12.37027,12.387511,12.387253,14.78374,14.789455,14.789018,16.125153,16.126572,16.126219,143.907301,143.911656,143.91116,213.70127,213.95827,213.9578,0.257,0.25653
703.925,0.0,0.0,0.0,0.008983,0.000226,0.00022777,0.994553,0.878108,0.87910952,7.478821,7.749412,7.7500075,7.227027,7.275408,7.2752547,10.059018,10.09486,10.094551,12.31667,12.338334,12.338041,14.751915,14.759128,14.758598,16.108015,16.109808,16.109374,143.889179,143.894413,143.8938,212.83418,213.0997,213.09896,0.26552,0.26478
727.7,0.0,0.0,0.0,0.005775,6.4e-05,6.455e-05,0.848989,0.700508,0.70146279,7.114915,7.396517,7.3971884,7.093926,7.151863,7.1517118,9.963181,10.006955,10.006612,12.258192,12.284936,12.284605,14.717052,14.725998,14.725368,16.0892,16.091426,16.090903,143.86923,143.875426,143.87468,211.96046,212.23369,212.23259,0.27323,0.27213
751.475,0.0,0.0,0.0,0.003731,1.7e-05,1.72e-05,0.725376,0.551503,0.55236067,6.753058,7.037866,7.0385758,6.953639,7.021745,7.0215902,9.860818,9.913378,9.9130016,12.195286,12.227763,12.227394,14.679388,14.690306,14.689577,16.068827,16.071547,16.070938,143.847572,143.854805,143.85393,211.08769,211.36893,211.36738,0.28124,0.27969
775.25,0.0,0.0,0.0,0.002426,4e-06,4.36e-06,0.621471,0.429409,0.43012781,6.398683,6.678653,6.6793439,6.807788,6.886491,6.8863237,9.75289,9.815018,9.814608,12.128459,12.167304,12.166899,14.639197,14.652327,14.651509,16.047037,16.050312,16.049626,143.824346,143.832683,143.83169,210.2223,210.5122,210.51013,0.2899,0.28783
799.025,0.0,0.0,0.0,0.001591,1e-06,1.07e-06,0.534756,0.331412,0.33196747,6.056305,6.323655,6.3242563,6.658065,6.747596,6.7474028,9.640455,9.71284,9.7123966,12.05829,12.104106,12.103667,14.596803,14.612374,14.61149,16.023997,16.027888,16.027144,143.799722,143.809221,143.80814,209.36998,209.66909,209.66647,0.29911,0.29649
822.8,0.0,0.0,0.0,0.001055,0.0,2.6e-07,0.462685,0.254108,0.25454605,5.729333,5.976944,5.9774597,6.506112,6.606504,6.6062855,9.524587,9.607811,9.6073301,11.985387,12.038729,12.038252,14.552548,14.570779,14.569816,15.999886,16.004452,16.003636,143.773885,143.784594,143.78341,208.53548,208.84392,208.84073,0.30844,0.30525
846.575,0.0,0.0,0.0,0.000708,0.0,6e-08,0.40288,0.193987,0.19434855,5.420131,5.64184,5.6422902,6.353469,6.464574,6.4643319,9.406346,9.500877,9.5003523,11.910363,11.971733,11.971212,14.506786,14.527882,14.526813,15.974892,15.980186,15.979277,143.747032,143.758986,143.75765,207.72261,208.04007,208.03628,0.31746,0.31367
870.35,0.0,0.0,0.0,0.000482,0.0,1e-08,0.353292,0.147801,0.14810641,5.130502,5.321297,5.3216911,6.201727,6.323224,6.3229571,9.286899,9.393077,9.3925029,11.833923,11.903753,11.903183,14.459933,14.484077,14.482886,15.949239,15.955311,15.954294,143.719399,143.732623,143.73112,206.9354,207.26116,207.25674,0.32576,0.32134
