hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
299.75,0.005202,0.001824,0.00182567,0.243575,0.231286,0.2313161,1.654608,1.672557,1.6726237,5.189473,5.199981,5.1999186,4.132535,4.132959,4.13291,5.476496,5.47676,5.4767215,6.535886,6.536032,6.5360063,7.729967,7.730015,7.7299945,8.388014,8.388026,8.3880128,74.529997,74.530103,74.530086,113.88575,113.89954,113.89941,0.01379,0.01366
323.525,0.001093,0.000167,0.00016737,0.167123,0.145346,0.14535199,1.536536,1.561258,1.5613818,5.121056,5.138881,5.1388238,4.11677,4.11745,4.1173894,5.466276,5.466715,5.4666647,6.529983,6.53023,6.5301945,7.726596,7.726679,7.7266478,8.386245,8.386266,8.3862456,74.528203,74.528398,74.528372,113.57988,113.60139,113.60124,0.02151,0.02136
347.3,0.00012,5e-06,4.98e-06,0.098669,0.071266,0.07130293,1.373022,1.402317,1.4025848,5.014746,5.04346,5.0434024,4.09155,4.092659,4.0925611,5.449808,5.450543,5.4504583,6.520425,6.520845,6.5207843,7.721115,7.721256,7.7212012,8.38336,8.383397,8.3833596,74.525263,74.525605,74.525558,113.17808,113.21135,113.21122,0.03327,0.03314
371.075,6e-06,0.0,4e-08,0.049368,0.025462,0.02550262,1.171165,1.198057,1.1985183,4.861222,4.90458,4.9045216,4.053755,4.055555,4.0553945,5.424919,5.426138,5.4259959,6.505903,6.506608,6.5065067,7.71275,7.712988,7.7128934,8.378944,8.379006,8.3789416,74.520744,74.521311,74.521229,112.67878,112.72971,112.7295,0.05093,0.05072
394.85,0.0,0.0,0.0,0.02151,0.006632,0.00664609,0.957939,0.972342,0.97288833,4.66344,4.723651,4.7236198,4.002757,4.005569,4.0053663,5.390997,5.392942,5.3927562,6.485991,6.487131,6.4869959,7.701228,7.701613,7.7014797,8.372843,8.372943,8.3728507,74.514472,74.51535,74.515231,112.11118,112.17817,112.17783,0.06699,0.06665
418.625,0.0,0.0,0.0,0.00805,0.001185,0.00118811,0.748892,0.741622,0.74217557,4.417922,4.495648,4.495685,3.93575,3.940011,3.9397863,5.345898,5.34891,5.3486929,6.459334,6.461126,6.4609631,7.685725,7.686331,7.6861577,8.364608,8.364766,8.3646422,74.505971,74.507269,74.507106,111.47215,111.54687,111.5464,0.07472,0.07425
442.4,0.0,0.0,0.0,0.002577,0.000136,0.00013685,0.558336,0.525307,0.5259287,4.124319,4.217606,4.217746,3.849877,3.856141,3.8558486,5.287277,5.291819,5.2915229,6.424405,6.427153,6.4269281,7.665298,7.666231,7.665979,8.353721,8.353965,8.353782,74.494684,74.496536,74.496293,110.76049,110.83489,110.83417,0.0744,0.07368
466.175,0.0,0.0,0.0,0.000712,9e-06,9.46e-06,0.396358,0.341094,0.34169135,3.786263,3.889547,3.8898067,3.742399,3.751319,3.7509468,5.212641,5.21932,5.2189257,6.379507,6.383628,6.3833265,7.638877,7.640285,7.6399306,8.339589,8.339957,8.3396965,74.479968,74.482537,74.482189,109.97631,110.0477,110.04652,0.07139,0.07021
489.95,0.0,0.0,0.0,0.000173,0.0,3.6e-07,0.26763,0.200162,0.20060977,3.411654,3.515257,3.5156102,3.610904,3.623174,3.6227497,5.119414,5.128984,5.1285161,6.322784,6.328831,6.3284644,7.605261,7.607341,7.6068878,8.321536,8.32208,8.3217406,74.461085,74.464566,74.464106,109.12044,109.1904,109.18869,0.06996,0.06825
513.725,0.0,0.0,0.0,3.7e-05,0.0,1e-08,0.172014,0.104638,0.10488274,3.012976,3.103562,3.1039329,3.453851,3.470096,3.4696912,5.005247,5.018595,5.0181233,6.252371,6.261043,6.2606582,7.563189,7.566201,7.5656856,8.298841,8.299629,8.2992325,74.437234,74.441851,74.441303,108.19576,108.26562,108.26351,0.06986,0.06775
537.5,0.0,0.0,0.0,7e-06,0.0,0.0,0.105438,0.047927,0.04807151,2.604667,2.666928,2.6674242,3.270387,3.291009,3.2905908,4.867807,4.885915,4.8853828,6.166218,6.17838,6.1779305,7.511222,7.515497,7.5148434,8.270664,8.271785,8.2712703,74.407472,74.413486,74.412762,107.20388,107.27093,107.26828,0.06705,0.0644
561.275,0.0,0.0,0.0,1e-06,0.0,0.0,0.061945,0.018915,0.0189927,2.202626,2.222135,2.2227763,3.061173,3.086139,3.0856936,4.70534,4.729198,4.7285735,6.062387,6.079063,6.0785177,7.447901,7.453845,7.4529932,8.236128,8.237692,8.2370083,74.370793,74.378494,74.37752,106.14829,106.20548,106.20208,0.05719,0.05379
585.05,0.0,0.0,0.0,0.0,0.0,0.0,0.035119,0.006319,0.00635304,1.821491,1.788027,1.7887528,2.828394,2.857003,2.856534,4.516699,4.547186,4.5464628,5.93903,5.961378,5.9607269,7.371699,7.379802,7.3787178,8.194286,8.196425,8.1955418,74.326089,74.335792,74.334518,105.03281,105.07193,105.06761,0.03912,0.0348
608.825,0.0,0.0,0.0,0.0,0.0,0.0,0.019342,0.001753,0.0017641,1.472919,1.383215,1.3839076,2.575805,2.606481,2.606003,4.30148,4.339193,4.3383942,5.794431,5.823699,5.8229537,7.281031,7.291854,7.2905425,8.144108,8.146981,8.1458943,74.272123,74.284167,74.282579,103.86124,103.87734,103.87204,0.0161,0.0108
632.6,0.0,0.0,0.0,0.0,0.0,0.0,0.010401,0.000396,0.00039886,1.165205,1.024213,1.0247526,2.309097,2.339264,2.3387996,4.060565,4.105613,4.1047857,5.627348,5.664792,5.6639866,7.174428,7.188597,7.1871094,8.084575,8.088361,8.0871066,74.207621,74.222353,74.220493,102.63924,102.63359,102.62743,-0.00565,-0.01181
656.375,0.0,0.0,0.0,0.0,0.0,0.0,0.005468,7.1e-05,7.197e-05,0.90235,0.722331,0.72273777,2.035126,2.061251,2.0608218,3.795859,3.847641,3.8468051,5.436856,5.48363,5.4827702,7.050418,7.068595,7.066898,8.014592,8.019487,8.0180266,74.131169,74.148929,74.146723,101.37184,101.35193,101.34485,-0.01991,-0.02699
680.15,0.0,0.0,0.0,0.0,0.0,0.0,0.002806,1e-05,1.016e-05,0.684916,0.482784,0.48311649,1.761797,1.779643,1.7792665,3.51071,3.56772,3.5668643,5.222713,5.279717,5.2787804,6.907739,6.93058,6.928562,7.933093,7.939303,7.9375271,74.041308,74.062406,74.059675,100.06508,100.04216,100.0338,-0.02292,-0.03128
703.925,0.0,0.0,0.0,0.0,0.0,0.0,0.001403,1e-06,1.1e-06,0.510544,0.304258,0.30452202,1.497298,1.502419,1.5020998,3.209869,3.269547,3.2686708,4.985479,5.053187,5.0521582,6.745416,6.773515,6.7710964,7.839078,7.846801,7.8446264,73.936561,73.961246,73.957841,98.72565,98.71097,98.701016,-0.01468,-0.024634
