hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
157.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005804,0.0,0.0,0.141217,0.036079,0.03607901,0.886834,0.959435,0.95943516,25.289626,25.310401,25.3104,26.32348,26.30592,26.305914,-0.01756,-0.017566
180.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004877,0.0,0.0,0.108751,0.012132,0.01213239,0.79356,0.845093,0.84509231,25.273527,25.299819,25.299819,26.18071,26.15704,26.157043,-0.02367,-0.023667
204.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004167,0.0,0.0,0.089122,0.003579,0.00357879,0.710082,0.731953,0.73195271,25.255469,25.287727,25.287726,26.05884,26.02326,26.023258,-0.03558,-0.035582
228.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003586,0.0,0.0,0.076391,0.000918,0.00091804,0.635123,0.62196,0.62195987,25.235219,25.273727,25.273726,25.95032,25.89661,25.896604,-0.05371,-0.053716
252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003099,0.0,0.0,0.067554,0.000206,0.0002059,0.568283,0.518544,0.51854425,25.212819,25.257742,25.257741,25.85175,25.77649,25.776491,-0.07526,-0.075259
275.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002687,0.0,0.0,0.060993,4e-05,4.034e-05,0.509147,0.423976,0.42397622,25.188401,25.239691,25.239691,25.76123,25.66371,25.663707,-0.09752,-0.097523
299.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,0.0,0.055819,7e-06,6.91e-06,0.457153,0.339859,0.33985847,25.162132,25.219505,25.219505,25.67744,25.55937,25.55937,-0.11807,-0.11807
323.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002037,0.0,0.0,0.051548,1e-06,1.04e-06,0.411674,0.267303,0.26730339,25.134205,25.197191,25.197191,25.59946,25.4645,25.464495,-0.13496,-0.134965
347.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001781,0.0,0.0,0.047905,0.0,1.4e-07,0.372071,0.206031,0.20603109,25.104835,25.172665,25.172665,25.52659,25.3787,25.378696,-0.14789,-0.147894
371.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001562,0.0,0.0,0.044732,0.0,2e-08,0.337716,0.155645,0.15564458,25.07425,25.145869,25.145868,25.45826,25.30151,25.301512,-0.15675,-0.156748
394.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001375,0.0,0.0,0.041928,0.0,0.0,0.308014,0.115304,0.11530417,25.042691,25.116777,25.116776,25.39401,25.23208,25.23208,-0.16193,-0.16193
418.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001213,0.0,0.0,0.039426,0.0,0.0,0.282413,0.083744,0.08374417,25.010412,25.085361,25.085361,25.33346,25.16911,25.169105,-0.16435,-0.164355
