hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
323.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001132,0.0,0.0,0.027388,1e-06,8.7e-07,0.217975,0.14645,0.14644991,13.012637,13.04463,13.04463,13.25913,13.19108,13.191081,-0.06805,-0.068049
347.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000991,0.0,0.0,0.025454,0.0,1.2e-07,0.19714,0.113866,0.11386647,12.997795,13.032357,13.032357,13.22138,13.14622,13.146224,-0.07516,-0.075156
371.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000871,0.0,0.0,0.023772,0.0,2e-08,0.179021,0.08683,0.08682948,12.982318,13.018947,13.018947,13.18598,13.10578,13.105777,-0.0802,-0.080203
394.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000767,0.0,0.0,0.022288,0.0,0.0,0.163319,0.064973,0.06497286,12.966325,13.004389,13.004389,13.1527,13.06936,13.069362,-0.08334,-0.083338
418.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000678,0.0,0.0,0.020964,0.0,0.0,0.149752,0.047696,0.04769609,12.949942,12.988666,12.988666,13.12134,13.03636,13.036362,-0.08498,-0.084978
442.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000601,0.0,0.0,0.019775,0.0,0.0,0.138056,0.034321,0.03432093,12.933292,12.971751,12.971751,13.09172,13.00607,13.006072,-0.08565,-0.085648
466.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000535,0.0,0.0,0.018699,0.0,0.0,0.127985,0.02422,0.02422009,12.91649,12.953633,12.953634,13.06371,12.97785,12.977854,-0.08586,-0.085856
489.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000478,0.0,0.0,0.017722,0.0,0.0,0.119317,0.01677,0.01677044,12.899645,12.934313,12.934313,13.03716,12.95108,12.951083,-0.08608,-0.086077
513.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429,0.0,0.0,0.01683,0.0,0.0,0.11185,0.011398,0.01139843,12.882853,12.913791,12.913791,13.01196,12.92519,12.925189,-0.08677,-0.086771
537.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000385,0.0,0.0,0.016014,0.0,0.0,0.105404,0.007594,0.00759432,12.866195,12.892055,12.892055,12.988,12.89965,12.89965,-0.08835,-0.08835
561.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000348,0.0,0.0,0.015263,0.0,0.0,0.099819,0.004962,0.00496197,12.849738,12.869098,12.869098,12.96517,12.87406,12.87406,-0.09111,-0.09111
585.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000315,0.0,0.0,0.014571,0.0,0.0,0.09496,0.003181,0.00318057,12.833536,12.844916,12.844916,12.94338,12.8481,12.848096,-0.09528,-0.095284
608.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000286,0.0,0.0,0.013931,0.0,0.0,0.090709,0.002001,0.00200076,12.817627,12.819506,12.819506,12.92255,12.82151,12.821506,-0.10104,-0.101044
632.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.0,0.0,0.013338,0.0,0.0,0.086967,0.001236,0.0012356,12.802041,12.792869,12.792869,12.90261,12.7941,12.794105,-0.10851,-0.108505
656.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238,0.0,0.0,0.012786,0.0,0.0,0.08365,0.000749,0.00074856,12.786797,12.764991,12.764991,12.88347,12.76574,12.765739,-0.11773,-0.117731
680.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000218,0.0,0.0,0.012273,0.0,0.0,0.08069,0.000445,0.00044468,12.771907,12.73586,12.73586,12.86509,12.7363,12.736304,-0.12879,-0.128786
703.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.011795,0.0,0.0,0.078029,0.000259,0.00025912,12.757373,12.70548,12.70548,12.8474,12.70574,12.705739,-0.14166,-0.141661
727.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000184,0.0,0.0,0.011349,0.0,0.0,0.07562,0.000148,0.00014816,12.743194,12.673857,12.673857,12.83035,12.67401,12.674005,-0.15634,-0.156345
751.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0,0.0,0.010931,0.0,0.0,0.073425,8.3e-05,8.315e-05,12.729361,12.641,12.641,12.81389,12.64108,12.641083,-0.17281,-0.172807
775.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158,0.0,0.0,0.01054,0.0,0.0,0.071412,4.6e-05,4.582e-05,12.715865,12.606921,12.606921,12.79797,12.60697,12.606967,-0.191,-0.191003
799.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000146,0.0,0.0,0.010173,0.0,0.0,0.069556,2.5e-05,2.48e-05,12.702696,12.571636,12.571636,12.78257,12.57166,12.571661,-0.21091,-0.210909
822.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000136,0.0,0.0,0.009829,0.0,0.0,0.067837,1.3e-05,1.317e-05,12.689843,12.535136,12.535136,12.76764,12.53515,12.535149,-0.23249,-0.232491
846.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000127,0.0,0.0,0.009506,0.0,0.0,0.066237,7e-06,6.87e-06,12.677302,12.49745,12.49745,12.75317,12.49746,12.497457,-0.25571,-0.255713
870.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000118,0.0,0.0,0.009202,0.0,0.0,0.064745,4e-06,3.52e-06,12.665069,12.458636,12.458636,12.73913,12.45864,12.458639,-0.28049,-0.280491
894.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000111,0.0,0.0,0.008918,0.0,0.0,0.063349,2e-06,1.77e-06,12.653139,12.418756,12.418756,12.72552,12.41876,12.418757,-0.30676,-0.306763
917.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104,0.0,0.0,0.00865,0.0,0.0,0.062039,1e-06,8.8e-07,12.641503,12.37786,12.37786,12.7123,12.37786,12.377861,-0.33444,-0.334439
941.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8e-05,0.0,0.0,0.008399,0.0,0.0,0.060806,0.0,4.3e-07,12.630148,12.335988,12.335988,12.69945,12.33599,12.335988,-0.36346,-0.363462
965.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2e-05,0.0,0.0,0.008162,0.0,0.0,0.059644,0.0,2e-07,12.619057,12.293168,12.293168,12.68696,12.29317,12.293168,-0.39379,-0.393792
989.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7e-05,0.0,0.0,0.007939,0.0,0.0,0.058545,0.0,1e-07,12.608217,12.249424,12.249424,12.67479,12.24942,12.249424,-0.42537,-0.425366
1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2e-05,0.0,0.0,0.007728,0.0,0.0,0.057503,0.0,4e-08,12.59761,12.204777,12.204777,12.66292,12.20478,12.204777,-0.45814,-0.458143
