ig,ip,t1,t2,t3,t4,t5
4,40,2.1824385e-22,2.0835957e-22,1.9985573999999998e-22,1.9283247000000002e-22,1.8681201000000002e-22
4,41,2.6711956000000003e-22,2.5549644e-22,2.4521833e-22,2.3652199e-22,2.2886217000000004e-22
4,42,3.2219366e-22,3.09017e-22,2.9709462e-22,2.8667344e-22,2.7720483e-22
4,43,3.8342992000000004e-22,3.6888329000000003e-22,3.5545235e-22,3.4323352999999997e-22,3.3175143e-22
4,44,4.510501299999999e-22,4.3531682999999995e-22,4.2045945e-22,4.0634314999999995e-22,3.9262535000000005e-22
4,45,5.2307654e-22,5.0649364e-22,4.9046278e-22,4.7450125e-22,4.584564e-22
4,46,5.9464976e-22,5.782987099999999e-22,5.6151838e-22,5.439523799999999e-22,5.257768999999999e-22
4,47,6.6021434e-22,6.446307999999999e-22,6.2737237000000005e-22,6.08412e-22,5.884136e-22
4,48,7.1742177e-22,7.027450400000001e-22,6.8528769e-22,6.653751e-22,6.4369914e-22
4,49,7.6065704e-22,7.4698513e-22,7.2972276e-22,7.096773e-22,6.8736903e-22
4,50,7.8717801e-22,7.7496687e-22,7.58644e-22,7.3921959e-22,7.1741877e-22
4,51,7.937665700000001e-22,7.837474599999999e-22,7.6937157999999995e-22,7.5141336e-22,7.3404606e-22
4,52,7.790754599999999e-22,7.713478999999999e-22,7.592793e-22,7.4350743e-22,7.327119400000001e-22
5,1,4.9848466e-25,7.2803913e-25,1.0980896e-24,1.6569258999999998e-24,2.4537147e-24
5,2,5.0780284e-25,7.4277737e-25,1.1207029e-24,1.6896913e-24,2.4990343e-24
5,3,5.1746343e-25,7.5808589e-25,1.1440223e-24,1.7233021000000003e-24,2.5453866e-24
5,4,5.2760108e-25,7.7399104e-25,1.168056e-24,1.7577549e-24,2.5927097000000003e-24
5,5,5.382885699999999e-25,7.9056677e-25,1.1928801000000001e-24,1.7931296e-24,2.6410862999999996e-24
5,6,5.4969542e-25,8.0803509e-25,1.2187903e-24,1.8298159e-24,2.6910194e-24
5,7,5.6145242e-25,8.257198999999999e-25,1.2446893e-24,1.8661814999999998e-24,2.7402182999999993e-24
5,8,5.764208e-25,8.4822016e-25,1.2775533000000001e-24,1.9122196000000002e-24,2.8023641e-24
5,9,5.951593999999999e-25,8.7630913e-25,1.3184049999999998e-24,1.9692501e-24,2.879106e-24
5,10,6.219910199999999e-25,9.1681876e-25,1.3773833999999998e-24,2.051554e-24,2.9896943e-24
5,11,6.5356938e-25,9.640149399999999e-25,1.4454438000000001e-24,2.1458564e-24,3.1156194999999998e-24
5,12,6.895564399999999e-25,1.0170561e-24,1.5210406000000003e-24,2.2496946000000003e-24,3.2532522e-24
5,13,7.2993011999999995e-25,1.0755792e-24,1.6033521000000003e-24,2.3616443999999998e-24,3.4004002e-24
5,14,7.7543428e-25,1.1403903e-24,1.6932647e-24,2.4826603999999997e-24,3.5570385e-24
5,15,8.2647106e-25,1.2116895000000001e-24,1.7907021e-24,2.6123534999999998e-24,3.7233748e-24
5,16,8.8409582e-25,1.2906138000000002e-24,1.8968948000000002e-24,2.7520790000000003e-24,3.9014961e-24
5,17,9.4951043e-25,1.3783969999999998e-24,2.0131371e-24,2.9030703999999997e-24,4.0918886e-24
5,18,1.0183393e-24,1.4676633999999998e-24,2.1282785999999997e-24,3.0495612999999997e-24,4.2735634000000006e-24
5,19,1.0855615000000001e-24,1.5501408000000001e-24,2.2300269e-24,3.1744605e-24,4.4241587e-24
5,20,1.1276175e-24,1.5893861e-24,2.2659727e-24,3.2062548000000002e-24,4.4509996000000005e-24
5,21,1.1661007999999998e-24,1.6167611000000001e-24,2.279798e-24,3.2035255e-24,4.4293402e-24
5,22,1.2052453999999998e-24,1.6366118999999998e-24,2.2760781000000005e-24,3.1710639999999995e-24,4.364053400000001e-24
5,23,1.2601912e-24,1.6695172999999996e-24,2.2822824000000002e-24,3.1446452000000002e-24,4.300102e-24
5,24,1.339992e-24,1.7264567e-24,2.3119332000000003e-24,3.1409727000000003e-24,4.257931799999999e-24
5,25,1.4508161e-24,1.8134184e-24,2.3709546000000003e-24,3.1662463999999996e-24,4.2451877e-24
5,26,1.6036979999999997e-24,1.9429811000000004e-24,2.4741472999999997e-24,3.2379394e-24,4.2791982e-24
5,27,1.8103386000000002e-24,2.1280705e-24,2.6362424000000002e-24,3.3731972999999994e-24,4.3820648e-24
5,28,2.0820833e-24,2.3796476000000004e-24,2.8680719e-24,3.5829400999999994e-24,4.564977099999999e-24
5,29,2.4356450999999997e-24,2.7164062e-24,3.1910612e-24,3.8920268999999995e-24,4.856978599999999e-24
5,30,2.8849548999999998e-24,3.1493643e-24,3.6131262000000005e-24,4.3049266000000005e-24,5.2586238999999995e-24
5,31,3.4511207999999995e-24,3.6991446e-24,4.1548048e-24,4.8423678e-24,5.7910109000000005e-24
5,32,4.157489499999999e-24,4.3896083e-24,4.8395834e-24,5.527705999999999e-24,6.4777363000000005e-24
5,33,5.0336726e-24,5.250320700000001e-24,5.6969345e-24,6.390663899999999e-24,7.3490512e-24
5,34,6.1167682000000006e-24,6.317610099999999e-24,6.7637124e-24,7.469001e-24,8.4437291e-24
5,35,7.448229300000001e-24,7.635654600000001e-24,8.0873765e-24,8.8136596e-24,9.816425099999998e-24
5,36,9.072463699999999e-24,9.249053e-24,9.712473800000001e-24,1.0468941000000002e-23,1.1510935e-23
5,37,1.1038538000000001e-23,1.1205427000000001e-23,1.1684536e-23,1.2478124999999999e-23,1.3568008e-23
5,38,1.3400394000000002e-23,1.3554719000000003e-23,1.404853e-23,1.4881418e-23,1.6023106999999998e-23
5,39,1.6216724e-23,1.6354278e-23,1.6859885999999999e-23,1.7732520999999998e-23,1.8928178e-23
5,40,1.9547204e-23,1.9671322e-23,2.0193583000000002e-23,2.1112832e-23,2.2369532999999996e-23
5,41,2.3449207e-23,2.3578098000000002e-23,2.4137292999999998e-23,2.5121645000000003e-23,2.6454096000000004e-23
5,42,2.7975579999999995e-23,2.8179966e-23,2.8850258e-23,2.9957653000000003e-23,3.1407792e-23
5,43,3.3232416999999997e-23,3.3571709999999997e-23,3.4413628e-23,3.568231e-23,3.7267372999999996e-23
5,44,3.9331803999999997e-23,3.9819571999999996e-23,4.0846857e-23,4.2271444000000004e-23,4.3966719e-23
5,45,4.6369259999999997e-23,4.7007984999999996e-23,4.8225351999999995e-23,4.9787574e-23,5.1552033000000006e-23
5,46,5.435409e-23,5.5207118e-23,5.6617239e-23,5.8287697e-23,6.0075555e-23
