,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
10,0.0158,0.15667,0.14858,0.14855,0.027939999999999996,0.02595,0.025939999999999998,0.00848,0.00746,0.00746,4e-05,4e-05,4e-05,0.00045999999999999996,0.00041,0.00041,0.0019,0.0016300000000000002,0.0016300000000000002,0.1955,0.18406,0.18403,-0.01144,-0.011470000000000001
11,0.0221,0.15407,0.14723,0.14720999999999998,0.028,0.026019999999999998,0.026019999999999998,0.00853,0.0075,0.007490000000000001,4e-05,5e-05,5e-05,0.00047000000000000004,0.00041,0.00041,0.0019100000000000002,0.00164,0.00164,0.19301,0.18284,0.18281,-0.01017,-0.0102
12,0.031,0.15057,0.14542,0.14539000000000002,0.02805,0.02609,0.02609,0.00857,0.007540000000000001,0.007529999999999999,5e-05,5e-05,5e-05,0.00047999999999999996,0.00042,0.00042,0.0019199999999999998,0.00164,0.00164,0.18964,0.18115,0.18112,-0.008490000000000001,-0.00851
13,0.0435,0.1459,0.14293,0.14290999999999998,0.02812,0.026180000000000002,0.02617,0.00863,0.00759,0.00759,5e-05,5e-05,5e-05,0.00047999999999999996,0.00042,0.00042,0.00193,0.00165,0.00165,0.1851,0.17882,0.1788,-0.00628,-0.0063
14,0.0611,0.13944,0.13925,0.13923,0.02845,0.02653,0.02652,0.00882,0.0077599999999999995,0.0077599999999999995,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.0005099999999999999,0.00044,0.00044,0.00196,0.0016899999999999999,0.0016899999999999999,0.17924,0.17573,0.1757,-0.00352,-0.0035399999999999997
15,0.0856,0.13092,0.13397,0.13395,0.02915,0.027239999999999997,0.027239999999999997,0.00923,0.00811,0.00811,7e-05,7e-05,7e-05,0.00056,0.00049,0.00049,0.00205,0.00176,0.00176,0.17197,0.17164000000000001,0.17162,-0.00033,-0.00035
16,0.1201,0.12047000000000001,0.12709,0.12707000000000002,0.02995,0.028089999999999997,0.028089999999999997,0.00974,0.00856,0.00856,8e-05,8e-05,8e-05,0.00063,0.00055,0.00055,0.00215,0.00185,0.00185,0.16301,0.16621,0.16619,0.0032,0.00318
17,0.1685,0.10835,0.11843,0.11840999999999999,0.030719999999999997,0.028939999999999997,0.028939999999999997,0.01029,0.009040000000000001,0.009040000000000001,0.0001,0.0001,0.0001,0.0007099999999999999,0.00061,0.00061,0.00228,0.00195,0.00195,0.15245,0.15908,0.15905,0.00663,0.0066099999999999996
18,0.2364,0.09475,0.10768,0.10765999999999999,0.03141,0.029769999999999998,0.02976,0.0109,0.00957,0.00957,0.00013000000000000002,0.00013000000000000002,0.00013000000000000002,0.00081,0.0006900000000000001,0.0006900000000000001,0.00242,0.00207,0.00207,0.14042000000000002,0.1499,0.14987999999999999,0.00948,0.00945
19,0.3315,0.08009,0.09464,0.09462000000000001,0.03198,0.03053,0.03053,0.011559999999999999,0.01014,0.01014,0.00016,0.00016,0.00016,0.00093,0.00078,0.00078,0.0025800000000000003,0.0022,0.0022,0.12729000000000001,0.13844,0.13842000000000002,0.01115,0.01113
20,0.4651,0.06507,0.07942,0.07941000000000001,0.032330000000000005,0.03119,0.03119,0.01227,0.010759999999999999,0.010759999999999999,0.0002,0.0002,0.0002,0.00107,0.0008900000000000001,0.0008900000000000001,0.0027600000000000003,0.00235,0.00235,0.11369000000000001,0.12480999999999999,0.12479000000000001,0.01112,0.01111
21,0.6524,0.05062,0.06264,0.06262999999999999,0.032310000000000005,0.0316,0.0316,0.01296,0.0114,0.0114,0.00025,0.00025,0.00025,0.00122,0.00101,0.00101,0.00294,0.00252,0.00252,0.10029,0.10943,0.10941,0.00914,0.00912
22,0.9151,0.03755,0.04565,0.04564,0.031330000000000004,0.03127,0.03126,0.01323,0.01171,0.01171,0.00031,0.00031,0.00031,0.0013,0.00108,0.00108,0.00302,0.00259,0.00259,0.08673,0.09261,0.0926,0.00588,0.00587
23,1.2836,0.02624,0.02965,0.02965,0.029439999999999997,0.030189999999999998,0.030189999999999998,0.013080000000000001,0.01169,0.01169,0.00037,0.00037,0.00037,0.00131,0.0011,0.0011,0.00296,0.0025399999999999997,0.0025399999999999997,0.0734,0.07555,0.07554,0.00215,0.00214
24,1.8006,0.01697,0.01624,0.01624,0.026989999999999997,0.028669999999999998,0.028669999999999998,0.01281,0.0116,0.0116,0.00045999999999999996,0.00045999999999999996,0.00045999999999999996,0.00131,0.00112,0.00112,0.00286,0.00246,0.00246,0.0614,0.06055,0.06054,-0.00085,-0.00086
25,2.5257,0.00992,0.007,0.007,0.02411,0.02667,0.02667,0.0125,0.011470000000000001,0.011470000000000001,0.00059,0.00059,0.00059,0.00131,0.00114,0.00114,0.0027300000000000002,0.00235,0.00235,0.051160000000000004,0.04923,0.04922,-0.0019399999999999999,-0.0019399999999999999
26,3.5428,0.0051,0.00216,0.00216,0.02102,0.0243,0.02429,0.01228,0.01146,0.01146,0.0007700000000000001,0.00078,0.00078,0.0013599999999999999,0.00121,0.00121,0.0026100000000000003,0.00225,0.00225,0.04314,0.04216,0.04216,-0.00098,-0.00099
27,4.9695,0.00223,0.00042,0.00042,0.01785,0.021490000000000002,0.021490000000000002,0.01223,0.0116,0.0116,0.0010400000000000001,0.0010400000000000001,0.0010400000000000001,0.00147,0.00133,0.00133,0.00252,0.00217,0.00217,0.03733,0.03805,0.03805,0.00072,0.00072
28,6.9709,0.00079,5e-05,5e-05,0.014730000000000002,0.01822,0.01822,0.01239,0.01195,0.011940000000000001,0.0014199999999999998,0.00143,0.00143,0.00165,0.0015199999999999999,0.0015199999999999999,0.00244,0.0021100000000000003,0.0021100000000000003,0.03344,0.035269999999999996,0.035269999999999996,0.0018399999999999998,0.00183
29,9.7781,0.00021,0.0,0.0,0.011729999999999999,0.01444,0.01444,0.0128,0.01247,0.01247,0.00196,0.00196,0.00196,0.00195,0.0018100000000000002,0.0018100000000000002,0.0024,0.0020800000000000003,0.0020800000000000003,0.03105,0.032760000000000004,0.032760000000000004,0.0017100000000000001,0.0017100000000000001
30,13.7158,4e-05,0.0,0.0,0.00882,0.010329999999999999,0.010329999999999999,0.0134,0.0132,0.0132,0.0027199999999999998,0.0027199999999999998,0.0027199999999999998,0.00238,0.00223,0.00223,0.00238,0.00207,0.00207,0.02973,0.03055,0.03055,0.00082,0.00082
31,19.2394,0.0,0.0,0.0,0.00598,0.0063,0.0063,0.01395,0.01402,0.01402,0.0037600000000000003,0.00375,0.00375,0.00299,0.0028,0.0028,0.0024,0.00209,0.00209,0.029089999999999998,0.028960000000000003,0.028960000000000003,-0.00013000000000000002,-0.00013000000000000002
32,26.9872,0.0,0.0,0.0,0.0034200000000000003,0.003,0.003,0.013880000000000002,0.014759999999999999,0.014759999999999999,0.00513,0.00515,0.00515,0.0038399999999999997,0.0036,0.0036,0.00248,0.00216,0.00216,0.02875,0.028669999999999998,0.028669999999999998,-8e-05,-9e-05
33,37.8553,0.0,0.0,0.0,0.00159,0.00099,0.00099,0.01252,0.01494,0.01494,0.00685,0.00692,0.00692,0.0049700000000000005,0.00465,0.00465,0.00262,0.00228,0.00228,0.02854,0.02978,0.02978,0.00124,0.00123
34,53.1,0.0,0.0,0.0,0.00065,0.00018999999999999998,0.00018999999999999998,0.00967,0.013869999999999999,0.013869999999999999,0.008740000000000001,0.00905,0.009040000000000001,0.00642,0.00601,0.00601,0.00282,0.00246,0.00246,0.02829,0.03159,0.031580000000000004,0.00329,0.00329
35,73.8875,0.0,0.0,0.0,0.00027,2e-05,2e-05,0.00621,0.01098,0.01098,0.01022,0.01107,0.01107,0.00817,0.007670000000000001,0.007670000000000001,0.00313,0.00274,0.00274,0.028,0.03248,0.03248,0.00448,0.00448
36,97.6625,0.0,0.0,0.0,0.00013000000000000002,0.0,0.0,0.00365,0.007240000000000001,0.007240000000000001,0.01051,0.012029999999999999,0.012029999999999999,0.00992,0.009340000000000001,0.009340000000000001,0.00352,0.0030800000000000003,0.0030800000000000003,0.02773,0.031689999999999996,0.03168,0.00396,0.00395
37,121.4375,0.0,0.0,0.0,8e-05,0.0,0.0,0.00235,0.00421,0.00421,0.00979,0.01169,0.01169,0.01143,0.01086,0.01086,0.0039700000000000004,0.0034799999999999996,0.0034799999999999996,0.027630000000000002,0.030239999999999996,0.030239999999999996,0.00262,0.0026100000000000003
38,145.2125,0.0,0.0,0.0,5.9999999999999995e-05,0.0,0.0,0.00172,0.00224,0.00224,0.00868,0.0105,0.0105,0.01272,0.01223,0.01223,0.00445,0.00391,0.00391,0.027630000000000002,0.02888,0.02888,0.00125,0.00125
