,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
50,430.5125,0.0,0.0,0.0,0.00021,0.0,0.0,0.0018800000000000002,0.00196,0.00196,0.010029999999999999,0.01097,0.01097,0.026539999999999998,0.02518,0.02518,0.01015,0.008870000000000001,0.008870000000000001,0.04881,0.04698,0.04698,-0.00183,-0.0018399999999999998
51,454.2875,0.0,0.0,0.0,0.0002,0.0,0.0,0.0017699999999999999,0.00159,0.00159,0.00921,0.00984,0.00984,0.026930000000000003,0.02568,0.02568,0.01057,0.00926,0.00926,0.04867,0.04637,0.04637,-0.0023,-0.0023
52,478.0625,0.0,0.0,0.0,0.00018,0.0,0.0,0.0016699999999999998,0.0012900000000000001,0.0012900000000000001,0.008440000000000001,0.00878,0.00878,0.02723,0.02611,0.0261,0.01099,0.009640000000000001,0.009640000000000001,0.04852,0.04583,0.04582,-0.0026899999999999997,-0.0026899999999999997
53,501.8375,0.0,0.0,0.0,0.00016999999999999999,0.0,0.0,0.00158,0.00106,0.00106,0.00772,0.007809999999999999,0.007809999999999999,0.027469999999999998,0.02646,0.02646,0.0114,0.01001,0.01001,0.04835,0.04534,0.04534,-0.003,-0.00301
54,525.6125,0.0,0.0,0.0,0.00016,0.0,0.0,0.00151,0.00086,0.00086,0.0070599999999999994,0.0069,0.0069,0.027639999999999998,0.026789999999999998,0.026789999999999998,0.0118,0.0104,0.0104,0.04816,0.04495,0.04495,-0.00321,-0.00322
55,549.3875,0.0,0.0,0.0,0.00015,0.0,0.0,0.00144,0.0007099999999999999,0.0007099999999999999,0.00644,0.0060799999999999995,0.0060799999999999995,0.02775,0.02706,0.02705,0.012190000000000001,0.01078,0.01078,0.04797,0.04462,0.044610000000000004,-0.00335,-0.00336
56,573.1625,0.0,0.0,0.0,0.00014,0.0,0.0,0.00137,0.00058,0.00058,0.00587,0.00534,0.00534,0.02781,0.027260000000000003,0.027260000000000003,0.01258,0.01115,0.01114,0.04777,0.04433,0.04432,-0.00344,-0.00344
57,596.9375,0.0,0.0,0.0,0.00013000000000000002,0.0,0.0,0.00131,0.00047999999999999996,0.00047999999999999996,0.00535,0.00468,0.00468,0.02781,0.02742,0.027410000000000004,0.01295,0.0115,0.0115,0.04755,0.04408,0.04408,-0.0034700000000000004,-0.0034799999999999996
58,620.7125,0.0,0.0,0.0,0.00011999999999999999,0.0,0.0,0.00126,0.0004,0.0004,0.00486,0.0041,0.0041,0.027760000000000003,0.02752,0.02752,0.013319999999999999,0.01185,0.01185,0.047330000000000004,0.04387,0.04386,-0.00346,-0.0034700000000000004
59,644.4875,0.0,0.0,0.0,0.00011,0.0,0.0,0.00121,0.00033,0.00033,0.00442,0.0035700000000000003,0.0035700000000000003,0.02767,0.0276,0.027589999999999996,0.01369,0.012209999999999999,0.012209999999999999,0.0471,0.04371,0.0437,-0.0034,-0.0034
60,668.2625,0.0,0.0,0.0,0.00011,0.0,0.0,0.00116,0.00027,0.00027,0.00402,0.0031,0.0031,0.027530000000000002,0.027630000000000002,0.027630000000000002,0.01404,0.01258,0.01257,0.04686,0.04358,0.04358,-0.0032700000000000003,-0.00328
61,692.0375,0.0,0.0,0.0,0.0001,0.0,0.0,0.00112,0.00022999999999999998,0.00022999999999999998,0.00364,0.0026899999999999997,0.0026899999999999997,0.027360000000000002,0.027630000000000002,0.027630000000000002,0.01438,0.01293,0.01293,0.0466,0.04348,0.04348,-0.00312,-0.00313
